post_id,author_id,created_at,text,conversation_id,parent_post_id,in_reply_to_user_id,lang,query_group,is_reply,is_quote,is_repost,like_count,reply_count,repost_count,official_content_type,content_type,is_pfas_related
2016981975769502060,@lululemon,2026-01-29T21:09:11.000Z,"We hear you have some questions and we'd love to lend a hand. To continue the conversation, please send us a private message to chat more.",2016981975769502060,,,en,官方回应帖,FALSE,FALSE,FALSE,0,0,0,customer_service,official_post,0
2017210132896362885,@lululemon,2026-01-30T12:15:48.000Z,This doesn't sit well with us—send us a message via Instagram or Facebook to continue the conversation.,2017210132896362885,,,en,官方回应帖,FALSE,FALSE,FALSE,7,6,1,customer_service,official_post,0
2017214673033306205,@lululemon,2026-01-30T12:33:50.000Z,"This isn't what we like to hear—please send us a DM with your order ID, full name, and email address so that we can take a closer look for you.",2017214673033306205,,@iGoluMolu,en,官方回应帖,TRUE,FALSE,FALSE,0,0,0,customer_service,official_post,0
2017260689853931754,@lululemon,2026-01-30T15:36:42.000Z,"This certainly isn't what we like to hear. We'd be happy to chat about this further, and take a closer look into how we can best support you, Maria. Whenever you have a chance, please send us a private message and we'd be happy to look more into this with you.",2017260689853931754,,@MariaElizabeth1,en,官方回应帖,TRUE,FALSE,FALSE,0,1,0,customer_service,official_post,0
2017260725824340240,@lululemon,2026-01-30T15:36:50.000Z,,2017260725824340240,,,,官方回应帖,FALSE,FALSE,FALSE,0,0,0,other,official_post,0
2017436532819554527,@lululemon,2026-01-31T03:15:26.000Z,"Thanks for taking the time to share this, Nick—it truly warms our hearts. We'll be sure to pass your wonderful feedback along. Wishing the happiest of birthdays to your daughter!",2017436532819554527,,,en,官方回应帖,FALSE,FALSE,FALSE,9,5,0,customer_service,official_post,0
2018524983799214358,@lululemon,2026-02-03T03:20:33.000Z,"The enlarged logo is exclusive to ambassadors, but you can check out our current golf assortment here: https://shop.lululemon.com/en-ca/c/men-golf-clothes/n11m2dzoxc7….",2018524983799214358,,,en,官方回应帖,FALSE,FALSE,FALSE,0,3,0,product_promotion,official_post,0
2018529878677819408,@lululemon,2026-02-03T03:40:00.000Z,"A package taking the scenic route isn't fun, and we'd love to take a deeper look into your order—send us a PM with your full name, email address and order ID.",2018529878677819408,,,en,官方回应帖,FALSE,FALSE,FALSE,1,0,0,customer_service,official_post,0
2018711270812504390,@lululemon,2026-02-03T15:40:47.000Z,"The Design team likes to keep us guessing when it comes to restocks and new launches, but you never know what the future might hold.",2018711270812504390,,,en,官方回应帖,FALSE,FALSE,FALSE,0,0,0,product_promotion,official_post,0
2018716415730356693,@lululemon,2026-02-03T16:01:14.000Z,"We hear you have some product questions, and we'd love to lend a hand. Send us a private message to chat more.",2018716415730356693,,,en,官方回应帖,FALSE,FALSE,FALSE,0,0,0,customer_service,official_post,0
2018737429738561713,@lululemon,2026-02-03T17:24:44.000Z,"We're proud to be Canadian and to be able to share that pride with our family across the border. With the games fast-approaching, it's possible we'll start seeing several items sell-out. Rest-assured, restocks are ongoing—be sure to check back for updates.",2018737429738561713,,@jorge_rdgz,en,官方回应帖,TRUE,FALSE,FALSE,0,0,0,brand_story,official_post,0
2018738837523230727,@lululemon,2026-02-03T17:30:19.000Z,"Depending on inventory levels across our warehouses, certain items may be more readily available at specific times. We encourage you to check back for restocks.",2018738837523230727,,@jorge_rdgz,en,官方回应帖,TRUE,FALSE,FALSE,0,0,0,customer_service,official_post,0
2018754378086379822,@lululemon,2026-02-03T18:32:05.000Z,The kit that doesn't miss.,2018754378086379822,,,en,官方回应帖,FALSE,FALSE,FALSE,1,0,1,product_promotion,official_post,0
2018846618104254522,@lululemon,2026-02-04T00:38:36.000Z,That's what we're saying.,2018846618104254522,,,en,官方回应帖,FALSE,FALSE,FALSE,3,6,0,other,official_post,0
2019096394062266426,@lululemon,2026-02-04T17:11:07.000Z,"This isn't what we like to see. When you have a moment, send us a PM, with your full name, email address, and the Order ID for these. Once we have this, we'd be happy to lend a hand.",2019096394062266426,,,en,官方回应帖,FALSE,FALSE,FALSE,0,0,0,customer_service,official_post,0
2019127630415667447,@lululemon,2026-02-04T19:15:15.000Z,The true test is putting the miles in.,2019127630415667447,,,en,官方回应帖,FALSE,FALSE,FALSE,0,0,0,brand_story,official_post,0
2019181279540048307,@lululemon,2026-02-04T22:48:26.000Z,"This isn't what we like to see—please send a PM with your full name, email, and order ID, so we can make this right.",2019181279540048307,,,en,官方回应帖,FALSE,FALSE,FALSE,0,1,0,customer_service,official_post,0
2019394444592914632,@lululemon,2026-02-05T12:55:28.000Z,"We hear you've been eyeing our Racket Bag 19L for some time, and although we don't have insight into the Design team's plans—we'll definitely pass along the request for an entirely black colourway.",2019394444592914632,,@rockn_rose,en,官方回应帖,TRUE,FALSE,FALSE,0,0,0,customer_service,official_post,0
2019418743550669278,@lululemon,2026-02-05T14:32:02.000Z,We can't wait to see you shine.,2019418743550669278,,,en,官方回应帖,FALSE,FALSE,FALSE,3,6,0,brand_story,official_post,0
2019472997904724358,@lululemon,2026-02-05T18:07:37.000Z,"We hear you, and we're happy to confirm that our Milano store will be carrying Team Canada gear during the the Games. We'd recommend popping in to confirm inventory as this gear will be moving fast.",2019472997904724358,,,en,官方回应帖,FALSE,FALSE,FALSE,1,1,0,customer_service,official_post,0
2019480714186747987,@lululemon,2026-02-05T18:38:17.000Z,"Your experience doesn't sit well with us, and we'd like to learn more about what happened. Please send us a private message with your name, email address, phone number, and any details regarding your experience that you're comfortable sharing.",2019480714186747987,,,en,官方回应帖,FALSE,FALSE,FALSE,1,0,0,customer_service,official_post,0
2019483588216197553,@lululemon,2026-02-05T18:49:42.000Z,"Your experience doesn't sit well with us, and we'd like to learn more about what happened. Please send us a private message with your name, email address, phone number, and any details regarding your experience that you're comfortable sharing.",2019483588216197553,,,en,官方回应帖,FALSE,FALSE,FALSE,0,0,0,customer_service,official_post,0
2019748266053960161,@lululemon,2026-02-06T12:21:26.000Z,We'll see what we can do.,2019748266053960161,,,en,官方回应帖,FALSE,FALSE,FALSE,1,0,0,customer_service,official_post,0
2019750425688428865,@lululemon,2026-02-06T12:30:01.000Z,"We'd be happy to lend a hand. Feel free to send us a PM with your full name, email address, and a bit more about what you're reaching out about. Once we have that, we can go from there.",2019750425688428865,,,en,官方回应帖,FALSE,FALSE,FALSE,0,0,0,customer_service,official_post,0
2019752110469120105,@lululemon,2026-02-06T12:36:42.000Z,"Truth is, our Design team is a secretive bunch—so keep an eye on the app or website, and select “Sold Out—Notify Me” to be the first to know when restocks drop.",2019752110469120105,,,en,官方回应帖,FALSE,FALSE,FALSE,0,0,0,product_promotion,official_post,0
2019827654409748566,@lululemon,2026-02-06T17:36:54.000Z,Being able to sweat together is a gift we'll never take for granted.,2019827654409748566,,,en,官方回应帖,FALSE,FALSE,FALSE,0,0,0,brand_story,official_post,0
2019832058160595318,@lululemon,2026-02-06T17:54:23.000Z,Only the best for the best.,2019832058160595318,,,en,官方回应帖,FALSE,FALSE,FALSE,4,0,0,product_promotion,official_post,0
2019859974453961058,@lululemon,2026-02-06T19:45:19.000Z,"Cut from the cold, designed from the heart.",2019859974453961058,,,en,官方回应帖,FALSE,FALSE,FALSE,8,7,0,brand_story,official_post,0
2019869882834382979,@lululemon,2026-02-06T20:24:42.000Z,The snow isn't ready for us.,2019869882834382979,,,en,官方回应帖,FALSE,FALSE,FALSE,21,5,0,brand_story,official_post,0
2019870019686133808,@lululemon,2026-02-06T20:25:14.000Z,Canadian made and slayed.,2019870019686133808,,,en,官方回应帖,FALSE,FALSE,FALSE,21,2,2,brand_story,official_post,0
2019870208476033105,@lululemon,2026-02-06T20:25:59.000Z,Inspired by the Great White North.,2019870208476033105,,,en,官方回应帖,FALSE,FALSE,FALSE,3,10,0,brand_story,official_post,0
2019870531919790135,@lululemon,2026-02-06T20:27:16.000Z,*Cue the standing ovation*,2019870531919790135,,,en,官方回应帖,FALSE,FALSE,FALSE,3,10,0,other,official_post,0
2019871254711529715,@lululemon,2026-02-06T20:30:09.000Z,He's in a True North state of mind.,2019871254711529715,,,en,官方回应帖,FALSE,FALSE,FALSE,3,2,0,brand_story,official_post,0
2019871367303426307,@lululemon,2026-02-06T20:30:36.000Z,Cue the maple syrup.,2019871367303426307,,,en,官方回应帖,FALSE,FALSE,FALSE,4,3,0,brand_story,official_post,0
2020192242322096144,@lululemon,2026-02-07T17:45:38.000Z,"Our gear is going fast, so be sure keep an eye out for restocks, and we'd recommend connecting with your local store to see the availability there.",2020192242322096144,,,en,官方回应帖,FALSE,FALSE,FALSE,0,1,0,product_promotion,official_post,0
2020196121029783634,@lululemon,2026-02-07T18:01:03.000Z,"our Team Canada Future Legacy Warm Revelation Beanie was there once upon a time, but flew off our shelves. You can find all available Team Canada gear on our website and app.",2020196121029783634,,,en,官方回应帖,FALSE,FALSE,FALSE,0,1,0,product_promotion,official_post,0
2020216831399849999,@lululemon,2026-02-07T19:23:21.000Z,You never know what your local store may have in stock of the Team Canada gear—give them a call: https://shop.lululemon.com/en-ca/stores?searchrd=true&searchterm=store%20locator….,2020216831399849999,,,en,官方回应帖,FALSE,FALSE,FALSE,0,2,0,product_promotion,official_post,0
2020220547343540231,@lululemon,2026-02-07T19:38:07.000Z,Sharing is very Canadian.,2020220547343540231,,,en,官方回应帖,FALSE,FALSE,FALSE,0,1,0,brand_story,official_post,0
2020224884954263706,@lululemon,2026-02-07T19:55:21.000Z,We can certainly pass this along to our Design team. Stay tuned on our app or website for all the latest new arrivals dropping weekly.,2020224884954263706,,,en,官方回应帖,FALSE,FALSE,FALSE,1,2,0,customer_service,official_post,0
2020308968955081034,@lululemon,2026-02-08T01:29:28.000Z,Brining the heat from the True North.,2020308968955081034,,,en,官方回应帖,FALSE,FALSE,FALSE,1,5,0,brand_story,official_post,0
2020542608733573621,@lululemon,2026-02-08T16:57:52.000Z,"This isn't what we like to see, and we'd love to support you with your bag. Send us a direct message, and we can dig into this from there.",2020542608733573621,,,en,官方回应帖,FALSE,FALSE,FALSE,0,0,0,customer_service,official_post,0
2020544362854355157,@lululemon,2026-02-08T17:04:50.000Z,"This definitely isn't sitting well with us. When you have the chance, send us a private message and we'll be happy to continue the chat with you there.",2020544362854355157,,,en,官方回应帖,FALSE,FALSE,FALSE,0,0,0,customer_service,official_post,0
2020616271197577609,@lululemon,2026-02-08T21:50:34.000Z,"While select items are only available to Team Canada athletes, you'll find the full lululemon x Team Canada assortment available for purchase in-store and online.",2020616271197577609,,@krisster8,en,官方回应帖,TRUE,FALSE,FALSE,1,3,0,product_promotion,official_post,0
2020666097528377696,@lululemon,2026-02-09T01:08:34.000Z,"We're disappointed to hear your gear still has the security sensor. Please send us a direct message with your full name, email address, and a proof of purchase, so we can look into making things right.",2020666097528377696,,,en,官方回应帖,FALSE,FALSE,FALSE,5,0,0,customer_service,official_post,0
2021199787387912505,@lululemon,2026-02-10T12:29:16.000Z,We'll see what we can do.,2021199787387912505,,,en,官方回应帖,FALSE,FALSE,FALSE,12,2,2,customer_service,official_post,0
2021379993503404501,@lululemon,2026-02-11T00:25:20.000Z,We'll see you in August.,2021379993503404501,,@jush1nsley,en,官方回应帖,TRUE,FALSE,FALSE,3,0,2,community_engagement,official_post,0
2021414028929880089,@lululemon,2026-02-11T02:40:35.000Z,"We hear you, and would love to take a closer look at what happened. We've sent you a DM to continue the conversation there.",2021414028929880089,,,en,官方回应帖,FALSE,FALSE,FALSE,0,0,0,customer_service,official_post,1
2021424685381189759,@lululemon,2026-02-11T03:22:55.000Z,We're counting down.,2021424685381189759,,,en,官方回应帖,FALSE,FALSE,FALSE,0,0,0,community_engagement,official_post,0
2021951421856592141,@lululemon,2026-02-12T14:15:59.000Z,"That's a great question. The Team Canada x lululemon collection is available online, and Future Legacy products are available in all Canadian stores.",2021951421856592141,,"[""@krisster8""]",en,A-整体讨论,TRUE,FALSE,FALSE,0,0,0,customer_service,official_post,0
2021951694138224680,@lululemon,2026-02-12T14:17:04.000Z,"This isn't sitting well with us. When you have a moment, send a private message our way and we'll be happy to continue the chat with you there.",2021951694138224680,,,en,官方回应帖,FALSE,FALSE,FALSE,0,1,0,customer_service,official_post,0
2021997064192971093,@lululemon,2026-02-12T17:17:21.000Z,Cheering from home has never felt more festive.,2021997064192971093,,@brwnguiItyeyes @sophbridgerton,en,官方回应帖,TRUE,FALSE,FALSE,1,1,0,community_engagement,official_post,0
2022681674853879962,@lululemon,2026-02-14T14:37:45.000Z,"Thanks for sharing this information. For further assistance, feel free to send us a private message. We'll be on the lookout for your reply.",2022681674853879962,,,en,官方回应帖,FALSE,FALSE,FALSE,0,0,0,customer_service,official_post,0
2022722484588655038,@lululemon,2026-02-14T17:19:55.000Z,We'd be happy to chat about this further and take a closer look into how we can best support you. Feel free to send a DM our way at any time to continue the conversation.,2022722484588655038,,,en,官方回应帖,FALSE,FALSE,FALSE,0,0,0,customer_service,official_post,0
2022820163658407958,@lululemon,2026-02-14T23:48:03.000Z,"This isn’t the experience we intended for you, and we’d love the opportunity to support. When you have a moment, please send us a DM with your full name, email address, and proof of purchase, and we’ll be happy to share next steps.",2022820163658407958,,,en,官方回应帖,FALSE,FALSE,FALSE,1,0,0,customer_service,official_post,0
2023379568225321338,@lululemon,2026-02-16T12:50:56.000Z,"Hearing this isn't sitting right with us. When you have a moment, please send us a PM with your full name, email address, and order ID. We'd be happy to support you.",2023379568225321338,,,en,官方回应帖,FALSE,FALSE,FALSE,0,0,0,customer_service,official_post,0
